"city","state_id","lat","lng","population"
"Briarwood","ND","46.7871","-96.7953","75"
"Powers Lake","ND","48.5631","-102.6434","293"
"Gilby","ND","48.0837","-97.4678","231"
"Wilton","ND","47.1584","-100.7851","727"
"Lakota","ND","48.0427","-98.3468","644"
"Minot","ND","48.2375","-101.2779","50845.0"
"Streeter","ND","46.6576","-99.3571","166"
"Arnegard","ND","47.8084","-103.4388","153"
"Tolley","ND","48.7303","-101.8272","47"
"Brooktree Park","ND","47.0038","-96.8961",""
"Flaxton","ND","48.8974","-102.3933","69"
"Amidon","ND","46.4822","-103.3195","21"
"Grassy Butte","ND","47.3925","-103.2480",""
"Hamilton","ND","48.8081","-97.4527","59"
"Butte","ND","47.8370","-100.6659","78"
"Barlow","ND","47.5697","-99.1379",""
"Porcupine","ND","46.2218","-101.0999",""
"Ruso","ND","47.8373","-100.9344","4"
"Arthur","ND","47.1043","-97.2186","363"
"Sykeston","ND","47.4661","-99.3993","113"
"Ruthville","ND","48.3708","-101.3003",""
"Verona","ND","46.3660","-98.0713","86"
"Blanchard","ND","47.3431","-97.2229",""
"McLeod","ND","46.3887","-97.2987",""
"Strasburg","ND","46.1337","-100.1621","385"
"Southam","ND","48.1583","-98.5521",""
"Almont","ND","46.7284","-101.5019","123"
"Baldwin","ND","47.0267","-100.7496",""
"Bottineau","ND","48.8250","-100.4440","2284"
"Forest River","ND","48.2165","-97.4705","123"
"Makoti","ND","47.9605","-101.8046","148"
"Harvey","ND","47.7771","-99.9290","1743"
"Cannon Ball","ND","46.3173","-100.6358",""
"Wales","ND","48.8952","-98.6008","29"
"New Salem","ND","46.8438","-101.4176","922"
"Mandaree","ND","47.7358","-102.6755",""
"Columbus","ND","48.9049","-102.7814","147"
"Fairdale","ND","48.4899","-98.2311","37"
"Denhoff","ND","47.4786","-100.2592",""
"Guthrie","ND","48.0011","-100.3774",""
"Hurdsfield","ND","47.4468","-99.9306","81"
"Northwood","ND","47.7389","-97.5708","917"
"Bismarck","ND","46.8127","-100.7694","96857.0"
"Pingree","ND","47.1638","-98.9089","59"
"Carrington","ND","47.4508","-99.1300","2043"
"York","ND","48.3131","-99.5736","23"
"Christine","ND","46.5751","-96.8063","157"
"Olga","ND","48.7983","-98.0379",""
"Cogswell","ND","46.1069","-97.7844","97"
"Nash","ND","48.4778","-97.5245",""
"Mekinock","ND","48.0128","-97.3634",""
"Fredonia","ND","46.3291","-99.0957","44"
"Steele","ND","46.8559","-99.9174","709"
"Hannaford","ND","47.3141","-98.1889","123"
"Forbes","ND","45.9425","-98.7822","53"
"Alsen","ND","48.6303","-98.7048","33"
"Hankinson","ND","46.0717","-96.8919","899"
"Donnybrook","ND","48.5077","-101.8876","54"
"Turtle Lake","ND","47.5216","-100.8908","585"
"Sharon","ND","47.5975","-97.8997","95"
"Hettinger","ND","46.0034","-102.6349","1226"
"Regent","ND","46.4222","-102.5582","169"
"Hensler","ND","47.2603","-101.0849",""
"Balfour","ND","47.9518","-100.5343","27"
"Manvel","ND","48.0723","-97.1781","375"
"Calio","ND","48.6238","-98.9380","21"
"Buxton","ND","47.6023","-97.0999","316"
"Thompson","ND","47.7754","-97.1062","1011"
"Mandan","ND","46.8267","-100.8846","21769"
"Loraine","ND","48.8683","-101.5678","9"
"Oberon","ND","47.9241","-99.2059","104"
"Hamberg","ND","47.7628","-99.5155","20"
"Underwood","ND","47.4551","-101.1416","771"
"Gardner","ND","47.1445","-96.9686","75"
"White Earth","ND","48.3798","-102.7718","90"
"Karlsruhe","ND","48.0910","-100.6160","91"
"Minnewaukan","ND","48.0769","-99.2620","224"
"Forman","ND","46.1037","-97.6365","528"
"Brinsmade","ND","48.1836","-99.3240","35"
"Juanita","ND","47.5022","-98.6840",""
"Nortonville","ND","46.5583","-98.7387",""
"McVille","ND","47.7652","-98.1755","336"
"Fort Yates","ND","46.0866","-100.6301","210"
"Anamoose","ND","47.8828","-100.2420","253"
"Pillsbury","ND","47.2071","-97.7959","12"
"Kintyre","ND","46.5497","-99.9496",""
"Logan","ND","48.1557","-101.1664",""
"Hague","ND","46.0289","-99.9990","66"
"Barney","ND","46.2659","-96.9993","51"
"Fingal","ND","46.7625","-97.7932","94"
"Heimdal","ND","47.7926","-99.6528",""
"Enderlin","ND","46.6206","-97.5935","868"
"Perth","ND","48.7149","-99.4580","9"
"Munich","ND","48.6729","-98.8385","202"
"Warwick","ND","47.8547","-98.7057","66"
"Ayr","ND","47.0411","-97.4910","17"
"Tioga","ND","48.3970","-102.9377","1547"
"Walhalla","ND","48.9210","-97.9176","950"
"Esmond","ND","48.0332","-99.7650","99"
"Larimore","ND","47.9091","-97.6272","1304"
"Dore","ND","47.9206","-104.0310",""
"Kenmare","ND","48.6730","-102.0721","1059"
"New Hradec","ND","46.9995","-102.8843",""
"Litchville","ND","46.6576","-98.1918","168"
"Loma","ND","48.6418","-98.5248","15"
"Ashley","ND","46.0349","-99.3736","699"
"Pick City","ND","47.5116","-101.4572","136"
"Rogers","ND","47.0740","-98.2031","44"
"Edinburg","ND","48.4955","-97.8628","189"
